rn,D04,R04,D08,R08,D12,R12,D16,R16
0,903.0,1102.0,954.0,1015.0,876.0,1127.0,733.0,1285.0
1,489.0,404.0,513.0,327.0,434.0,355.0,284.0,480.0
2,679.0,534.0,713.0,430.0,812.0,645.0,539.0,863.0
3,1244.0,1000.0,1369.0,722.0,1123.0,757.0,725.0,1006.0
4,419.0,287.0,428.0,205.0,497.0,253.0,269.0,357.0
5,856.0,699.0,845.0,556.0,849.0,681.0,518.0,997.0
6,857.0,864.0,984.0,719.0,951.0,826.0,677.0,978.0
7,577.0,174.0,558.0,141.0,550.0,112.0,436.0,126.0
8,351.0,209.0,1216.0,419.0,1077.0,460.0,1025.0,473.0
9,268.0,170.0,779.0,379.0,660.0,402.0,360.0,197.0
10,875.0,537.0,807.0,491.0,794.0,569.0,775.0,962.0
11,478.0,324.0,493.0,238.0,486.0,291.0,314.0,361.0
12,695.0,644.0,699.0,530.0,619.0,557.0,407.0,651.0
13,596.0,352.0,1266.0,436.0,1213.0,429.0,909.0,533.0
14,1082.0,1061.0,1169.0,975.0,1070.0,1143.0,786.0,1421.0
15,1167.0,955.0,1197.0,816.0,1031.0,882.0,803.0,1120.0
16,1125.0,1015.0,1008.0,871.0,952.0,985.0,629.0,1224.0
17,1281.0,1521.0,1329.0,1270.0,1235.0,1319.0,878.0,1498.0
18,974.0,978.0,973.0,748.0,1146.0,1017.0,880.0,1198.0
19,1567.0,1574.0,1756.0,1415.0,1112.0,1017.0,805.0,1132.0
20,1276.0,1529.0,1417.0,1358.0,1499.0,1762.0,1048.0,2083.0
21,1209.0,1288.0,1191.0,1117.0,1065.0,1255.0,709.0,1522.0
22,473.0,602.0,520.0,551.0,441.0,591.0,324.0,666.0
23,1542.0,1507.0,1518.0,1336.0,1339.0,1472.0,1027.0,1750.0
24,1026.0,389.0,1068.0,294.0,1185.0,312.0,985.0,308.0
25,710.0,456.0,664.0,451.0,701.0,512.0,608.0,558.0
26,1519.0,841.0,1599.0,729.0,1616.0,747.0,1402.0,819.0
27,1714.0,1252.0,1747.0,1141.0,1690.0,1247.0,1258.0,1545.0
28,876.0,816.0,894.0,750.0,841.0,785.0,700.0,894.0
29,1113.0,883.0,1257.0,582.0,617.0,259.0,478.0,283.0
30,1191.0,1189.0,1319.0,932.0,2032.0,1362.0,1482.0,1424.0
31,1027.0,1127.0,1102.0,840.0,1979.0,1646.0,1558.0,1696.0
32,490.0,466.0,568.0,335.0,547.0,390.0,394.0,418.0
33,1389.0,1155.0,1528.0,813.0,1506.0,942.0,1133.0,982.0
34,492.0,647.0,575.0,491.0,434.0,437.0,359.0,421.0
35,515.0,320.0,538.0,190.0,792.0,264.0,590.0,311.0
36,1456.0,1417.0,1577.0,1027.0,1090.0,761.0,852.0,873.0
37,430.0,423.0,500.0,292.0,694.0,457.0,515.0,508.0
38,899.0,691.0,1061.0,482.0,708.0,425.0,497.0,465.0
39,434.0,258.0,395.0,118.0,489.0,193.0,403.0,207.0
40,654.0,299.0,640.0,209.0,557.0,217.0,453.0,222.0
41,0.0,0.0,0.0,0.0,303.0,76.0,200.0,77.0
42,422.0,192.0,442.0,117.0,0.0,0.0,0.0,0.0
43,1024.0,680.0,1091.0,496.0,649.0,320.0,606.0,304.0
44,682.0,474.0,706.0,365.0,1229.0,662.0,1048.0,650.0
45,1463.0,1137.0,1483.0,798.0,1814.0,1019.0,1363.0,1138.0
46,854.0,632.0,872.0,399.0,615.0,307.0,486.0,328.0
47,484.0,369.0,560.0,254.0,946.0,509.0,772.0,550.0
48,1062.0,1248.0,1225.0,993.0,223.0,116.0,193.0,134.0
49,1833.0,1907.0,2356.0,1515.0,2294.0,1972.0,2001.0,1927.0
50,2725.0,2864.0,3149.0,2252.0,1877.0,1550.0,1695.0,1474.0
51,937.0,1140.0,1207.0,933.0,776.0,758.0,606.0,749.0
52,588.0,794.0,878.0,744.0,2028.0,2319.0,1798.0,2396.0
53,1262.0,1880.0,1748.0,1601.0,1667.0,1757.0,1781.0,1788.0
54,1409.0,1869.0,1875.0,1574.0,1283.0,1357.0,905.0,1000.0
55,1363.0,1565.0,1760.0,1322.0,1499.0,1585.0,1320.0,1649.0
56,1329.0,1811.0,1863.0,1651.0,1619.0,1974.0,1528.0,1845.0
57,1406.0,1850.0,1788.0,1650.0,1549.0,2047.0,1228.0,2248.0
58,1132.0,2179.0,1467.0,1978.0,1460.0,2544.0,1188.0,2699.0
59,915.0,1682.0,1281.0,1480.0,1022.0,1782.0,1012.0,2050.0
60,1404.0,1898.0,1712.0,1620.0,1474.0,1859.0,1172.0,1657.0
61,1407.0,2170.0,1664.0,1669.0,1514.0,1869.0,1295.0,2008.0
62,686.0,1030.0,1030.0,1112.0,1342.0,1747.0,1383.0,2252.0
63,1299.0,1559.0,1551.0,1288.0,1338.0,1512.0,946.0,1835.0
64,879.0,1563.0,1496.0,1784.0,1335.0,2212.0,1332.0,2204.0
65,1313.0,2101.0,1946.0,1887.0,1686.0,1885.0,1628.0,2406.0
66,1416.0,1750.0,1923.0,1606.0,1938.0,2165.0,1680.0,1805.0
67,872.0,829.0,1021.0,626.0,997.0,974.0,1010.0,856.0
68,1014.0,1176.0,1205.0,947.0,792.0,775.0,852.0,847.0
69,410.0,658.0,447.0,497.0,431.0,421.0,410.0,471.0
70,345.0,497.0,339.0,320.0,398.0,390.0,204.0,235.0
71,948.0,1446.0,1211.0,1245.0,1452.0,1420.0,1175.0,1355.0
72,1021.0,1283.0,1137.0,949.0,722.0,715.0,572.0,704.0
73,1353.0,2032.0,1616.0,1613.0,1153.0,1467.0,991.0,1359.0
74,1026.0,1054.0,1161.0,795.0,1037.0,893.0,772.0,926.0
75,463.0,743.0,633.0,646.0,902.0,972.0,809.0,1003.0
76,1302.0,2036.0,1685.0,1764.0,1565.0,2365.0,1436.0,2660.0
77,618.0,1122.0,762.0,940.0,600.0,1178.0,446.0,1223.0
78,1133.0,1642.0,1457.0,1517.0,1355.0,1782.0,1003.0,1992.0
79,1860.0,3295.0,2923.0,3375.0,3785.0,5411.0,3766.0,5963.0
80,886.0,1654.0,1064.0,1436.0,1376.0,2016.0,1244.0,1827.0
81,1050.0,1217.0,1206.0,943.0,818.0,562.0,627.0,576.0
82,1208.0,1218.0,1316.0,891.0,218.0,239.0,185.0,231.0
83,808.0,768.0,849.0,615.0,777.0,762.0,488.0,919.0
84,700.0,652.0,656.0,498.0,631.0,509.0,443.0,653.0
85,654.0,534.0,596.0,470.0,527.0,546.0,361.0,652.0
86,778.0,645.0,784.0,585.0,676.0,635.0,545.0,750.0
87,1058.0,903.0,1064.0,758.0,959.0,912.0,685.0,1070.0
88,1352.0,1282.0,1360.0,1097.0,1297.0,1219.0,1013.0,1450.0
89,622.0,479.0,546.0,426.0,504.0,468.0,361.0,612.0
90,749.0,689.0,698.0,612.0,610.0,634.0,460.0,787.0
91,628.0,654.0,607.0,571.0,565.0,671.0,386.0,850.0
92,547.0,751.0,549.0,687.0,519.0,723.0,357.0,786.0
93,601.0,888.0,577.0,807.0,491.0,835.0,372.0,925.0
94,925.0,1551.0,1155.0,1184.0,988.0,1355.0,696.0,1553.0
95,782.0,1371.0,929.0,1143.0,768.0,1332.0,463.0,1473.0
96,911.0,1030.0,1100.0,774.0,1264.0,1050.0,974.0,1025.0
97,799.0,967.0,1078.0,706.0,599.0,418.0,445.0,423.0
98,1171.0,1853.0,1637.0,1678.0,1405.0,2053.0,1366.0,2161.0
99,815.0,1147.0,1169.0,1093.0,869.0,1120.0,842.0,1180.0
100,808.0,1177.0,911.0,1010.0,747.0,1260.0,583.0,1392.0
101,1069.0,1412.0,1229.0,1129.0,1079.0,1366.0,787.0,1504.0
102,1342.0,1440.0,1513.0,1147.0,1241.0,1420.0,901.0,1509.0
103,226.0,197.0,1196.0,1493.0,675.0,941.0,866.0,1348.0
104,888.0,1254.0,1416.0,1427.0,1854.0,2224.0,1719.0,1799.0
105,598.0,375.0,612.0,326.0,740.0,553.0,601.0,646.0
106,1375.0,1230.0,1767.0,1244.0,1784.0,1489.0,1396.0,1769.0
107,1030.0,940.0,1046.0,813.0,1058.0,844.0,883.0,852.0
108,1975.0,2098.0,2449.0,2021.0,1643.0,1676.0,1391.0,1856.0
109,1405.0,1226.0,1511.0,922.0,1635.0,1206.0,1262.0,1328.0
110,1884.0,2025.0,1838.0,1622.0,1858.0,1931.0,1650.0,2265.0
111,1066.0,1067.0,1118.0,872.0,1356.0,1220.0,912.0,1452.0
112,1018.0,1175.0,1074.0,1065.0,785.0,883.0,531.0,1201.0
113,1850.0,2341.0,2091.0,2127.0,1845.0,2224.0,1380.0,2671.0
114,1035.0,1264.0,1134.0,1059.0,934.0,1304.0,669.0,1557.0
115,1459.0,1668.0,1600.0,1422.0,1599.0,1992.0,1212.0,2319.0
116,883.0,1239.0,953.0,920.0,751.0,1091.0,581.0,1149.0
117,931.0,973.0,1100.0,845.0,813.0,898.0,567.0,1086.0
118,849.0,724.0,822.0,646.0,798.0,818.0,502.0,1033.0
119,761.0,832.0,805.0,705.0,628.0,684.0,450.0,845.0
120,851.0,1129.0,981.0,859.0,771.0,1148.0,477.0,1288.0
121,959.0,1124.0,1057.0,897.0,789.0,1002.0,522.0,1182.0
122,786.0,915.0,887.0,761.0,828.0,857.0,590.0,949.0
123,820.0,889.0,848.0,749.0,794.0,914.0,532.0,1120.0
124,704.0,1564.0,853.0,1234.0,872.0,1267.0,644.0,1307.0
125,1358.0,1548.0,1618.0,1244.0,1683.0,1278.0,1190.0,1473.0
126,1094.0,1143.0,1258.0,909.0,1277.0,957.0,963.0,1095.0
127,1349.0,1144.0,1504.0,859.0,1604.0,890.0,1132.0,918.0
128,999.0,904.0,1147.0,716.0,1093.0,607.0,901.0,792.0
129,1341.0,1555.0,1557.0,1284.0,1632.0,1448.0,1324.0,1520.0
130,1329.0,1244.0,1583.0,1071.0,1616.0,1144.0,1237.0,1230.0
131,1678.0,1391.0,1873.0,1199.0,1884.0,1260.0,1753.0,1313.0
132,1214.0,1168.0,1401.0,1023.0,1467.0,1241.0,1213.0,1310.0
133,1148.0,1054.0,1273.0,855.0,1271.0,947.0,935.0,1076.0
134,818.0,981.0,1052.0,799.0,1128.0,942.0,855.0,1038.0
135,1268.0,1260.0,1542.0,1000.0,1648.0,1045.0,1381.0,1091.0
136,948.0,606.0,958.0,451.0,899.0,451.0,656.0,562.0
137,683.0,524.0,705.0,428.0,678.0,438.0,548.0,592.0
138,763.0,689.0,852.0,523.0,753.0,586.0,520.0,764.0
139,1149.0,919.0,1248.0,724.0,1538.0,1109.0,1098.0,1373.0
140,386.0,312.0,421.0,230.0,207.0,145.0,149.0,154.0
141,727.0,630.0,803.0,474.0,554.0,338.0,448.0,391.0
142,0.0,0.0,0.0,0.0,1543.0,302.0,1602.0,227.0
143,733.0,327.0,788.0,240.0,1322.0,270.0,1364.0,168.0
144,975.0,437.0,1062.0,334.0,0.0,0.0,0.0,0.0
145,1757.0,799.0,2028.0,592.0,2575.0,801.0,2540.0,527.0
146,2857.0,1243.0,3065.0,986.0,3140.0,1249.0,3234.0,884.0
147,2226.0,695.0,2450.0,528.0,2583.0,513.0,2662.0,349.0
148,2014.0,581.0,2095.0,460.0,1386.0,290.0,1513.0,167.0
149,1027.0,350.0,1061.0,256.0,2099.0,416.0,2161.0,275.0
150,1899.0,770.0,2095.0,538.0,2175.0,699.0,1876.0,382.0
151,1714.0,1198.0,2415.0,1146.0,0.0,0.0,1427.0,338.0
152,1850.0,696.0,2082.0,465.0,2545.0,607.0,2392.0,422.0
153,689.0,325.0,798.0,266.0,1989.0,609.0,2029.0,449.0
154,2477.0,1234.0,2645.0,875.0,2146.0,639.0,1995.0,523.0
155,2122.0,986.0,2463.0,699.0,3410.0,1171.0,3198.0,713.0
156,1944.0,907.0,2231.0,625.0,3638.0,1270.0,2513.0,599.0
157,1830.0,616.0,1907.0,399.0,1949.0,526.0,1626.0,267.0
158,1863.0,474.0,1848.0,340.0,1897.0,395.0,1930.0,234.0
159,2271.0,391.0,2298.0,285.0,2327.0,300.0,2400.0,181.0
160,1300.0,193.0,1303.0,166.0,719.0,86.0,746.0,44.0
161,3179.0,900.0,3302.0,654.0,3144.0,788.0,3270.0,408.0
162,1390.0,247.0,1545.0,178.0,2124.0,281.0,2258.0,189.0
163,1759.0,779.0,1864.0,628.0,1831.0,786.0,2159.0,646.0
164,1792.0,838.0,1830.0,553.0,1398.0,597.0,1687.0,485.0
165,3530.0,825.0,3647.0,635.0,3481.0,637.0,3740.0,443.0
166,1422.0,231.0,1499.0,166.0,0.0,0.0,0.0,0.0
167,1130.0,200.0,1130.0,101.0,1335.0,144.0,1110.0,123.0
168,2524.0,868.0,2655.0,604.0,2380.0,538.0,2216.0,359.0
169,1776.0,698.0,2127.0,557.0,3120.0,1056.0,3653.0,836.0
171,2080.0,628.0,1981.0,400.0,1862.0,369.0,1854.0,339.0
172,3462.0,1487.0,4008.0,1262.0,1415.0,579.0,1882.0,499.0
173,2763.0,712.0,2862.0,536.0,1835.0,717.0,2072.0,452.0
174,2325.0,552.0,2868.0,652.0,1981.0,403.0,2479.0,281.0
175,0.0,0.0,0.0,0.0,2895.0,1459.0,3565.0,1208.0
176,1249.0,273.0,1526.0,285.0,918.0,214.0,1188.0,174.0
177,1844.0,415.0,1774.0,303.0,2838.0,387.0,2775.0,207.0
178,4622.0,515.0,4529.0,370.0,3770.0,280.0,3900.0,209.0
179,0.0,0.0,0.0,0.0,614.0,94.0,343.0,32.0
180,4113.0,233.0,4236.0,192.0,4506.0,209.0,4452.0,148.0
181,3145.0,320.0,3237.0,209.0,3686.0,307.0,3299.0,181.0
182,1960.0,255.0,1969.0,168.0,2150.0,124.0,2033.0,127.0
183,1527.0,420.0,1638.0,288.0,2402.0,367.0,2045.0,349.0
184,841.0,229.0,919.0,189.0,948.0,146.0,822.0,154.0
185,695.0,306.0,788.0,258.0,865.0,275.0,791.0,201.0
186,961.0,366.0,1040.0,237.0,1169.0,225.0,1086.0,220.0
187,1482.0,446.0,1626.0,322.0,1517.0,235.0,1318.0,222.0
188,1189.0,291.0,1277.0,180.0,1026.0,125.0,907.0,116.0
189,491.0,147.0,524.0,111.0,788.0,115.0,695.0,117.0
190,1632.0,669.0,1757.0,468.0,2411.0,574.0,2106.0,540.0
191,1943.0,840.0,2286.0,564.0,2424.0,624.0,2289.0,472.0
192,1952.0,691.0,2047.0,496.0,1894.0,340.0,2065.0,426.0
193,1116.0,318.0,1169.0,258.0,1264.0,238.0,1153.0,199.0
194,376.0,178.0,377.0,117.0,878.0,228.0,808.0,189.0
195,2107.0,1058.0,2266.0,772.0,2460.0,757.0,2328.0,616.0
196,1123.0,414.0,1140.0,316.0,1301.0,255.0,1132.0,248.0
197,3702.0,1753.0,4265.0,1536.0,3788.0,1227.0,3620.0,1034.0
198,392.0,100.0,501.0,103.0,503.0,86.0,426.0,54.0
199,1023.0,221.0,1032.0,157.0,1040.0,195.0,1285.0,121.0
200,536.0,485.0,614.0,389.0,576.0,448.0,690.0,294.0
201,1463.0,676.0,1621.0,536.0,2116.0,662.0,2218.0,523.0
202,1407.0,640.0,1533.0,484.0,1328.0,413.0,1301.0,355.0
203,625.0,415.0,683.0,308.0,1035.0,509.0,945.0,438.0
204,2420.0,1742.0,2886.0,1464.0,2650.0,1457.0,2642.0,1268.0
205,1692.0,1266.0,1759.0,978.0,2000.0,1107.0,1901.0,1085.0
206,2010.0,1373.0,2332.0,1029.0,1880.0,760.0,2540.0,828.0
207,2473.0,1597.0,3484.0,1411.0,3953.0,1640.0,3964.0,1324.0
208,3096.0,2319.0,4078.0,1865.0,4124.0,2197.0,4297.0,1645.0
209,1609.0,1322.0,2112.0,1275.0,2337.0,1500.0,3420.0,1387.0
210,0.0,0.0,0.0,0.0,1252.0,1109.0,1256.0,704.0
211,3018.0,2432.0,3737.0,2081.0,3807.0,2701.0,4249.0,2199.0
212,1509.0,773.0,1739.0,636.0,1821.0,727.0,1874.0,567.0
213,1429.0,729.0,1578.0,549.0,1575.0,629.0,1566.0,330.0
214,2962.0,1764.0,3345.0,1402.0,3222.0,1370.0,3441.0,1135.0
215,3743.0,2671.0,4231.0,2333.0,4021.0,2499.0,4207.0,2206.0
216,1707.0,1682.0,2254.0,1509.0,2098.0,1655.0,2178.0,1406.0
217,842.0,805.0,1000.0,701.0,1108.0,874.0,1225.0,809.0
218,1903.0,1100.0,2990.0,1102.0,2990.0,1214.0,3522.0,1171.0
219,1779.0,1472.0,2136.0,1197.0,3971.0,2027.0,3900.0,1924.0
220,1896.0,1915.0,2592.0,1652.0,2423.0,1550.0,2450.0,1566.0
221,1096.0,1087.0,1494.0,919.0,1153.0,661.0,1177.0,637.0
222,1388.0,1040.0,1745.0,815.0,1223.0,703.0,1237.0,562.0
223,1254.0,868.0,1635.0,710.0,1715.0,985.0,1670.0,741.0
224,1558.0,1268.0,1986.0,998.0,3222.0,1850.0,3333.0,1638.0
225,1241.0,1285.0,1471.0,1053.0,1505.0,1093.0,1262.0,1126.0
226,1530.0,1356.0,1818.0,1028.0,1866.0,1161.0,1509.0,1227.0
227,1981.0,1479.0,2337.0,1238.0,2402.0,1496.0,2134.0,1528.0
228,2042.0,1672.0,2790.0,1548.0,2700.0,1628.0,2626.0,1463.0
229,1765.0,1548.0,1946.0,1254.0,2239.0,1605.0,2113.0,1524.0
230,1068.0,739.0,1247.0,561.0,1026.0,520.0,860.0,655.0
231,837.0,444.0,912.0,324.0,687.0,299.0,547.0,233.0
232,2195.0,1592.0,2402.0,1134.0,3079.0,1338.0,2958.0,1426.0
233,1481.0,878.0,1718.0,688.0,1752.0,808.0,1531.0,745.0
234,1491.0,1102.0,1651.0,879.0,1760.0,1038.0,1596.0,940.0
235,2086.0,1420.0,2365.0,1104.0,2588.0,1330.0,2416.0,1044.0
236,1631.0,1104.0,2406.0,1168.0,1541.0,832.0,1820.0,943.0
237,1734.0,885.0,1846.0,726.0,1863.0,818.0,1695.0,855.0
238,1563.0,1052.0,1784.0,949.0,1765.0,1140.0,1677.0,1023.0
239,2140.0,1430.0,2525.0,1223.0,2666.0,1413.0,2584.0,1202.0
240,1281.0,1106.0,1425.0,935.0,1402.0,1026.0,1270.0,975.0
241,1368.0,962.0,1569.0,842.0,1608.0,943.0,1544.0,852.0
242,1562.0,964.0,1789.0,789.0,1851.0,911.0,1572.0,940.0
243,2308.0,2332.0,2974.0,2013.0,3114.0,2372.0,3039.0,2511.0
244,848.0,752.0,1149.0,645.0,1261.0,783.0,1401.0,820.0
245,1363.0,1220.0,1938.0,1071.0,2026.0,1156.0,1689.0,1026.0
246,1485.0,1093.0,1826.0,916.0,2400.0,1400.0,2802.0,1154.0
247,1383.0,390.0,1488.0,294.0,1154.0,559.0,1140.0,441.0
248,763.0,278.0,827.0,195.0,2474.0,434.0,2359.0,350.0
249,992.0,2217.0,1117.0,1913.0,1089.0,2360.0,788.0,2273.0
250,605.0,1173.0,684.0,1001.0,752.0,1251.0,508.0,1328.0
251,922.0,1766.0,1080.0,1378.0,1091.0,1246.0,755.0,1355.0
252,1072.0,1602.0,1244.0,1401.0,1763.0,1802.0,1345.0,1942.0
253,594.0,886.0,658.0,734.0,664.0,749.0,460.0,887.0
254,752.0,1196.0,798.0,1022.0,876.0,1048.0,638.0,1110.0
255,1092.0,1166.0,1321.0,906.0,1081.0,697.0,880.0,844.0
256,733.0,734.0,903.0,577.0,533.0,344.0,439.0,443.0
257,872.0,779.0,962.0,628.0,1271.0,820.0,848.0,929.0
258,1047.0,928.0,1203.0,713.0,1221.0,786.0,931.0,820.0
259,912.0,1470.0,1016.0,1164.0,972.0,1062.0,682.0,1166.0
260,681.0,967.0,726.0,807.0,591.0,701.0,410.0,753.0
261,1057.0,1545.0,1223.0,1309.0,1087.0,1469.0,836.0,1605.0
262,721.0,1787.0,832.0,1566.0,696.0,1620.0,534.0,1764.0
263,782.0,2261.0,918.0,2154.0,808.0,2430.0,670.0,2454.0
264,751.0,1598.0,874.0,1390.0,857.0,1753.0,597.0,1818.0
265,889.0,1640.0,1076.0,1459.0,1085.0,1944.0,757.0,1811.0
266,946.0,1387.0,1076.0,1135.0,1090.0,1207.0,743.0,1372.0
267,724.0,1191.0,808.0,975.0,703.0,1094.0,648.0,1130.0
268,546.0,908.0,664.0,783.0,532.0,828.0,499.0,831.0
269,911.0,1044.0,1139.0,848.0,869.0,775.0,774.0,736.0
270,862.0,783.0,973.0,689.0,1104.0,918.0,1111.0,828.0
271,968.0,860.0,1163.0,715.0,1092.0,815.0,954.0,879.0
272,1029.0,1212.0,1203.0,1046.0,1145.0,1226.0,1012.0,1249.0
273,894.0,1085.0,1129.0,833.0,981.0,914.0,698.0,1106.0
274,1175.0,1097.0,1415.0,761.0,1206.0,852.0,1045.0,888.0
275,1382.0,1430.0,1701.0,1122.0,1691.0,1229.0,1452.0,1313.0
276,546.0,686.0,651.0,523.0,659.0,709.0,533.0,769.0
277,600.0,713.0,768.0,575.0,610.0,683.0,435.0,812.0
278,670.0,267.0,638.0,216.0,749.0,251.0,550.0,332.0
279,1270.0,652.0,1288.0,598.0,986.0,413.0,773.0,541.0
280,992.0,466.0,964.0,394.0,1235.0,538.0,960.0,614.0
281,1204.0,536.0,1090.0,458.0,1281.0,589.0,1054.0,704.0
282,2541.0,1260.0,2390.0,1186.0,1502.0,733.0,1223.0,838.0
283,494.0,217.0,491.0,219.0,791.0,371.0,664.0,446.0
284,758.0,351.0,691.0,331.0,748.0,318.0,517.0,417.0
285,1119.0,414.0,1049.0,401.0,593.0,252.0,424.0,340.0
286,1169.0,403.0,1110.0,351.0,931.0,318.0,663.0,410.0
287,2200.0,1469.0,2099.0,1425.0,2103.0,1512.0,1574.0,1798.0
288,2219.0,1124.0,2184.0,1027.0,2145.0,1118.0,1612.0,1530.0
289,1901.0,1289.0,1836.0,1229.0,1799.0,1292.0,1343.0,1691.0
290,1195.0,1114.0,1161.0,964.0,930.0,947.0,667.0,1187.0
291,1154.0,1137.0,1081.0,1034.0,1039.0,1216.0,690.0,1487.0
292,1270.0,1283.0,1401.0,1121.0,1292.0,1209.0,991.0,1438.0
293,2002.0,2272.0,2206.0,2043.0,2068.0,2344.0,1626.0,2646.0
294,1333.0,1076.0,1482.0,975.0,1070.0,716.0,1195.0,962.0
295,1195.0,1148.0,1212.0,987.0,1187.0,1206.0,880.0,1384.0
296,2151.0,1607.0,2476.0,1393.0,2239.0,1588.0,1593.0,1361.0
297,1739.0,1242.0,1983.0,1049.0,1491.0,998.0,1392.0,1021.0
298,940.0,963.0,1011.0,781.0,885.0,866.0,613.0,1090.0
299,1167.0,1371.0,1281.0,1158.0,1254.0,1310.0,955.0,1444.0
300,918.0,916.0,1014.0,808.0,939.0,903.0,824.0,1002.0
301,1513.0,1663.0,1923.0,1595.0,2215.0,2202.0,2255.0,2258.0
302,1994.0,1730.0,2192.0,1525.0,1918.0,1571.0,1789.0,1743.0
303,1792.0,1298.0,1842.0,1092.0,1744.0,1145.0,1456.0,1195.0
304,1371.0,1308.0,1525.0,1124.0,1841.0,1502.0,1601.0,1488.0
305,1547.0,896.0,1600.0,714.0,1269.0,565.0,1047.0,538.0
306,2128.0,1244.0,2269.0,963.0,2018.0,926.0,1885.0,953.0
307,1305.0,1369.0,1500.0,1094.0,1545.0,1297.0,1455.0,1105.0
308,1156.0,1177.0,1344.0,1017.0,1384.0,1143.0,1028.0,897.0
309,1595.0,1617.0,1774.0,1368.0,1213.0,1202.0,1199.0,1164.0
310,1345.0,1261.0,1505.0,1063.0,1369.0,1159.0,1347.0,1036.0
312,2893.0,1455.0,2961.0,1158.0,2310.0,1127.0,2003.0,1088.0
313,957.0,970.0,1229.0,840.0,1267.0,1037.0,1168.0,1012.0
314,1792.0,1173.0,1897.0,916.0,1917.0,1100.0,1745.0,1145.0
315,1187.0,970.0,1329.0,853.0,1250.0,1000.0,1055.0,1070.0
316,1566.0,1692.0,1713.0,1575.0,1630.0,1922.0,1435.0,2019.0
317,2902.0,1580.0,3237.0,1315.0,2698.0,1279.0,2480.0,1084.0
318,525.0,1016.0,636.0,888.0,539.0,950.0,406.0,1026.0
319,468.0,687.0,498.0,624.0,414.0,695.0,259.0,872.0
320,1376.0,1888.0,1527.0,1463.0,475.0,501.0,385.0,471.0
321,555.0,599.0,596.0,415.0,562.0,433.0,393.0,463.0
322,711.0,777.0,765.0,523.0,870.0,631.0,579.0,676.0
323,1136.0,1501.0,1413.0,1106.0,1022.0,855.0,774.0,889.0
324,439.0,530.0,507.0,353.0,742.0,500.0,554.0,551.0
325,917.0,1337.0,1228.0,1129.0,1372.0,1451.0,1103.0,1505.0
326,523.0,633.0,585.0,446.0,989.0,945.0,747.0,1001.0
327,0.0,0.0,0.0,0.0,967.0,1063.0,840.0,1031.0
328,1276.0,1758.0,1507.0,1420.0,0.0,0.0,0.0,0.0
329,1968.0,3402.0,2513.0,2961.0,3120.0,3930.0,2558.0,3718.0
330,1079.0,1548.0,1560.0,1519.0,1871.0,1700.0,1414.0,1935.0
331,1040.0,2419.0,1269.0,2095.0,1290.0,2264.0,918.0,2473.0
332,1033.0,1373.0,1152.0,1116.0,973.0,1021.0,802.0,1090.0
333,1023.0,1226.0,1207.0,1014.0,1268.0,1240.0,1016.0,1206.0
334,567.0,1516.0,674.0,1298.0,760.0,1511.0,467.0,1636.0
335,778.0,1820.0,908.0,1622.0,1025.0,1590.0,741.0,1705.0
336,1134.0,3010.0,1458.0,2545.0,1314.0,2844.0,962.0,2891.0
337,1693.0,3623.0,2228.0,3392.0,1871.0,3597.0,1727.0,3400.0
338,891.0,1996.0,1106.0,1633.0,877.0,1867.0,696.0,1909.0
339,1077.0,2335.0,1260.0,2114.0,1011.0,2412.0,711.0,2472.0
340,388.0,465.0,429.0,329.0,371.0,366.0,223.0,519.0
341,597.0,561.0,737.0,548.0,625.0,608.0,401.0,724.0
342,712.0,761.0,906.0,658.0,845.0,732.0,554.0,939.0
343,812.0,821.0,601.0,428.0,584.0,466.0,401.0,605.0
344,765.0,717.0,907.0,462.0,970.0,638.0,603.0,851.0
345,1067.0,966.0,1230.0,668.0,1099.0,619.0,746.0,853.0
346,902.0,1034.0,1032.0,700.0,1027.0,822.0,683.0,1015.0
347,816.0,748.0,907.0,541.0,821.0,633.0,589.0,915.0
348,896.0,948.0,964.0,699.0,825.0,830.0,574.0,1095.0
349,689.0,954.0,913.0,656.0,902.0,808.0,617.0,882.0
350,965.0,1066.0,1104.0,712.0,981.0,816.0,710.0,902.0
351,747.0,767.0,814.0,584.0,787.0,679.0,553.0,811.0
352,1160.0,881.0,1397.0,725.0,1402.0,921.0,1310.0,1078.0
